id,title,description,availability,condition,price,link,image_link,brand
93127,Atadura Crepe Bem Care 12Cm (F),Atadura Crepe Bem Care 12Cm (F),in stock,new,6.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-075de767518c41deb42e0ed5de19cbcb.png,
93128,Atadura Crepe Bem Care 15Cm (F),Atadura Crepe Bem Care 15Cm (F),in stock,new,7.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b260d40f10ff4386863e18b851db63cb.jpeg,
3062,Bala De Gengibre Dorff 10Un,Bala De Gengibre Dorff 10Un,in stock,new,8.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-60bdc72f6e8444bfad8823a50d2b3de2.png,
114182,Bala Fruit-Tella Caramelo Swirl 41g,Bala Fruit-Tella Caramelo Swirl 41g,in stock,new,5.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f6d9e80fe62f4618aa255f239a9061a7.jpeg,Fruit-Tella
101984,Balanca Digital Amis Tech 180Kg,Balanca Digital Amis Tech 180Kg,in stock,new,58.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5453021782724714baa1959e93a9bfad.jpeg,
2917,Barbeador Gillette Prestobarba Ultragrip 2 2 unidades,Barbeador Gillette Prestobarba Ultragrip 2 2 unidades,in stock,new,9.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-7f0f28e97fb641eb8e39d6b67cb87850.png,Gillette
110186,Barra Cereal Protein Crisp 45G Ovomaltine,Barra Cereal Protein Crisp 45G Ovomaltine,in stock,new,13.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5e260e11e3e0484d9f146ef74ae4a924.jpg,
106984,Base Multifuncional Dermunn FPS30 50g,Base Multifuncional Dermunn FPS30 50g,in stock,new,44.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-57d402527cc443beb9925daa5e25be64.png,Dermunn
98971,Bateria Lithium CR2032 Panasonic 3V,Bateria Lithium CR2032 Panasonic 3V,in stock,new,11.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2557612311d340cbb76b83fbd9190e24.jpeg,Panasonic
46939,Bicarbonato De Sodio Farmax 100G,Bicarbonato De Sodio Farmax 100G,in stock,new,8.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-39b9caf91fd4461fb8c63830ae6b4849.png,
115981,Body Splash Beautiful Life 250ml,Body Splash Beautiful Life 250ml,in stock,new,45.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f90c6e6bf0814696a9e708a87c22d5a1.webp,Brand Collection
6355,Bolsa Termogel Sanity 600Ml,Bolsa Termogel Sanity 600Ml,in stock,new,31.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-07476adeb1b64407a947f03c4ed698c1.png,
113756,Bombom Lollo Nestlé Pacote 28g,Bombom Lollo Nestlé Pacote 28g,in stock,new,5.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-682e2433639f42f5b0c57cd9d8d91e9d.png,Nestlé
89420,"Bombom Sortido Lacta Favoritos Caixa 250,6g","Bombom Sortido Lacta Favoritos Caixa 250,6g",in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-683825be86874b83a886208e9123bc72.png,Lacta
78843,Bombom Wafer Lacta Sonho de Valsa Pacote 1kg,Bombom Wafer Lacta Sonho de Valsa Pacote 1kg,in stock,new,2.50 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a1215dafc227493584408b647eb7301d.jpeg,Lacta
3461,Brinco Antialérgico Studex Classic,Brinco Antialérgico Studex Classic,in stock,new,32.90 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e11ba1f331f84a3fa299f4135f322f3f.jpeg,Studex
84472,Brinco Vivence Argola Ouro/Prata,Brinco Vivence Argola Ouro/Prata,in stock,new,22.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-f97fcd06b32147688ade3576390c6c4b.png,
102230,Brinco Vivence Luxo Ouro/Prata,Brinco Vivence Luxo Ouro/Prata,in stock,new,50.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ad055b8a0a72490492236702baf3f394.png,
83993,Brinco Vivence Pequeno Ouro/Prata,Brinco Vivence Pequeno Ouro/Prata,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e3f8647fd688457da221d29fea013ae8.png,
106440,Brinquedo Diverte 1Un,Brinquedo Diverte 1Un,in stock,new,27.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-67555c1979674403a4e5d91697fd57d5.png,
2857,Carga de Aparelho para Barbear Gillette Mach3 2 Unidades,Carga de Aparelho para Barbear Gillette Mach3 2 Unidades,in stock,new,30.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c48fdc9ae2c343efaf017d9bc4e1fed9.jpeg,Gillette
90472,Carga de Aparelho para Barbear Gillette Mach3 4 Unidades Leve Mais Pague Menos,Carga de Aparelho para Barbear Gillette Mach3 4 Unidades Leve Mais Pague Menos,in stock,new,49.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-07be7d6b70c743579a048188f1e38558.png,Gillette
88536,Carga de Aparelho para Barbear Gillette Mach3 Sensitive 2 Unidades,Carga de Aparelho para Barbear Gillette Mach3 Sensitive 2 Unidades,in stock,new,32.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-35ac66c46468428fac7a4b549b81ba48.png,Gillette
84410,Carga de Aparelho para Barbear Gillette Mach3 Sensitive 4 Unidades Leve Mais Pague Menos,Carga de Aparelho para Barbear Gillette Mach3 Sensitive 4 Unidades Leve Mais Pague Menos,in stock,new,54.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2700b610604047f88f741d866ab468df.png,Gillette
89438,Carga de Aparelho para Depilar Descartável Gillette Venus Spa 2 Unidades,Carga de Aparelho para Depilar Descartável Gillette Venus Spa 2 Unidades,in stock,new,45.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-be4bd9706a5f4764b67939923e70e170.jpeg,Gillette
110649,Chiclete Mentos Pure Fresh Mint Sem Açucar pt 56Gr,Chiclete Mentos Pure Fresh Mint Sem Açucar pt 56Gr,in stock,new,20.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-1dfd41e32d4a4059834b9eba4ac780e5.jpg,Mentos
104342,Chiclete Trident Melancia Sem Açúcar 8g,Chiclete Trident Melancia Sem Açúcar 8g,in stock,new,4.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-1fdd18b352404211ba483274739a07aa.webp,Trident
110651,Chiclete Trident Menta Sem Açúcar 25g,Chiclete Trident Menta Sem Açúcar 25g,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-beb1fae9348848fb8df2906a41f766fb.webp,Trident
54863,Chiclete Trident Menta Sem Açúcar 8g,Chiclete Trident Menta Sem Açúcar 8g,in stock,new,4.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-4eac92b36f5045f9b8a7e99c9f1a33a3.webp,Trident
114200,Chocolate Alpino Nestlé 80g,Chocolate Alpino Nestlé 80g,in stock,new,11.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-523f2c8e63a146d29d38f160b26b5f97.png,Nestlé
114199,Chocolate ao Leite Aerado e Branco Duo Suflair Pacote 80g,Chocolate ao Leite Aerado e Branco Duo Suflair Pacote 80g,in stock,new,11.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-1ceb2d91a8794c92b31e656c965513de.png,Suflair
110191,Chocolate ao Leite Aerado Suflair Pacote 50g,Chocolate ao Leite Aerado Suflair Pacote 50g,in stock,new,8.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e5a72b75a73e4af7b379537b1de61f88.png,Suflair
71906,Chocolate ao Leite Baton 16g display 30 unid,Chocolate ao Leite Baton 16g display 30 unid,in stock,new,3.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-45526081451042f392ce87baf31f84fb.png,Garoto
78844,Chocolate Bombom Ouro Branco 20g,Chocolate Bombom Ouro Branco 20g,in stock,new,2.50 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e4d8fdd3f38e4124885c5d1e7a3f977f.webp,Ouro Branco
114180,Chocolate Kinder Bueno White 39g,Chocolate Kinder Bueno White 39g,in stock,new,12.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-756aa2a03d0f4d7c8efe990d02a2bb1f.jpeg,Kinder
94069,Chocolate Nutella B-Ready 22G (F),Chocolate Nutella B-Ready 22G (F),in stock,new,7.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-badc592050aa4b64a3671f59af525963.jpeg,
79086,Chocolate Snickers Pacote 45g,Chocolate Snickers Pacote 45g,in stock,new,5.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-6bd44802bb7a469e994d74d194f89522.jpeg,Snickers
114174,Chocolate Snickers White 42g,Chocolate Snickers White 42g,in stock,new,5.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-bc26c470768247ff8d4e08502858bace.webp,Snickers
42843,Chupeta Avulsa Orto Silicone Ref 305/0 1Un,Chupeta Avulsa Orto Silicone Ref 305/0 1Un,in stock,new,5.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-319b6ac35a6f4484af29f202080f6488.png,
92850,Coletor Universal Esteril Bem Care 80Ml,Coletor Universal Esteril Bem Care 80Ml,in stock,new,3.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-de1314d86e7a4b6283387a592e9e5379.jpeg,
5887,Coloração Casting Creme Gloss 300 Castanho Escuro,Coloração Casting Creme Gloss 300 Castanho Escuro,in stock,new,44.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5f974f9894564d43b50a0c0e15d88350.jpeg,Casting Creme Gloss
59434,Coloração Casting Creme Gloss 400 Castanho Natural,Coloração Casting Creme Gloss 400 Castanho Natural,in stock,new,44.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b2cd845b312a4a24a5cee496e0d1491c.jpeg,Casting Creme Gloss
4145,Coloração Niely Cor&Ton Castanho Claro 5.0,Coloração Niely Cor&Ton Castanho Claro 5.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3e6f2de169904fd89c5c729ca91dffad.jpeg,Cor & Ton
4166,Coloração Niely Cor&Ton Castanho Escuro 3.0,Coloração Niely Cor&Ton Castanho Escuro 3.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-551ae54d5cdd4aa88aadb6e66deff829.jpeg,Cor & Ton
4153,Coloração Niely Cor&Ton Castanho Médio 4.0,Coloração Niely Cor&Ton Castanho Médio 4.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-41a0d00f42f54060abf7b5a2b935655a.jpeg,Cor & Ton
4154,Coloração Niely Cor&Ton Chocolate 6.7,Coloração Niely Cor&Ton Chocolate 6.7,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-9a09405785fa4d1aa1bfa5e3d3a18c1a.jpeg,Cor & Ton
4144,Coloração Niely Cor&Ton Louro Escuro 6.0,Coloração Niely Cor&Ton Louro Escuro 6.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2a460d8c2b9e4afc99c5573725cf471e.jpeg,Cor & Ton
4162,Coloração Niely Cor&Ton Louro Médio 7.0,Coloração Niely Cor&Ton Louro Médio 7.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-73424a2b93e44c0fbe935fe064fed244.jpeg,Cor & Ton
4146,Coloração Niely Cor&Ton Marrom Dourado 7.7,Coloração Niely Cor&Ton Marrom Dourado 7.7,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-742f7619d7814faeac019603901beba9.jpeg,Cor & Ton
4149,Coloração Niely Cor&Ton Preto 2.0,Coloração Niely Cor&Ton Preto 2.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3209f1a27e2c4764b6ff5e800241d22e.jpeg,Cor & Ton
4163,Coloração Niely Cor&Ton Preto Azulado 1.0,Coloração Niely Cor&Ton Preto Azulado 1.0,in stock,new,17.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-67cb42cbfeef41518111f409855c89c6.jpeg,Cor & Ton
2405,Coloração Permanente Imédia Excellence De L'Oréal Paris 6.0 Louro Escuro,Coloração Permanente Imédia Excellence De L'Oréal Paris 6.0 Louro Escuro,in stock,new,39.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-650809196cee44868c8e29c770421f79.jpeg,Imédia Excellence
93124,Compressa Gaze Bem Care 10Un,Compressa Gaze Bem Care 10Un,in stock,new,3.89 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-dd8f667a57234510b95f1a870d5d7b5d.png,
115769,Compressa Gaze Não Aderente Bem Care 10 Unidades,Compressa Gaze Não Aderente Bem Care 10 Unidades,in stock,new,4.39 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-62fcf28ce485468789b60177a8a92420.webp,Bem Care
104285,Compressa Gaze Nao Aderente Procsel 10Un,Compressa Gaze Nao Aderente Procsel 10Un,in stock,new,2.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e5457a095b0240be8ed56d0c845ff4f6.jpeg,
109000,Condicionador L'oréal Paris Elseve Liso dos Sonhos Frasco - 400ml,Condicionador L'oréal Paris Elseve Liso dos Sonhos Frasco - 400ml,in stock,new,41.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-55a13e1c7ee143c3b1862461bf0a9e71.png,Elseve
69490,Condicionador L'oréal Paris Elseve Reparação Total 5 Frasco 400ml,Condicionador L'oréal Paris Elseve Reparação Total 5 Frasco 400ml,in stock,new,41.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c5d9f282576e4b71bb7a428c924d1ffa.jpeg,L'oréal Paris
43059,Condicionador Pantene Liso Extremo Frasco 400ml,Condicionador Pantene Liso Extremo Frasco 400ml,in stock,new,36.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2563b78cdaed497098abb0cf656f6407.png,Pantene
113489,Condicionador Redensifica Fios Elseve Colágeno Lifter 400ml L'Oréal Paris,Condicionador Redensifica Fios Elseve Colágeno Lifter 400ml L'Oréal Paris,in stock,new,41.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-46700d13278b460394584eaccffae3b8.jpg,Elseve
113411,Condicionador Redensifica Fios Elseve Collagen Lifter 200ml L'Oréal Paris,Condicionador Redensifica Fios Elseve Collagen Lifter 200ml L'Oréal Paris,in stock,new,22.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-cf6191038b2f4fbf934a47629a90a37f.jpg,Elseve
104218,"Condicionador Sela Gloss L'Oréal Paris Elseve Glycolic Gloss, 400Ml","Condicionador Sela Gloss L'Oréal Paris Elseve Glycolic Gloss, 400Ml",in stock,new,41.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c66cdbf156414fb68e4a21d027b1df9a.jpeg,Elseve
95614,Cotonete Bem Care  75Un,Cotonete Bem Care  75Un,in stock,new,6.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-87be1dddf69d49de8c8ae397d12580d0.png,
116281,Creatina 100% Pura 300g Farlife,Creatina 100% Pura 300g Farlife,in stock,new,69.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c1efcc69f6a54f97ba05e029425ab009.png,Farlife
109087,Creatina 100% Pura Hardcore 300g Integralmédica,Creatina 100% Pura Hardcore 300g Integralmédica,in stock,new,72.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2f627ac1790a47489a1d5cf7a25af70b.jpeg,Integralmédica
108796,Creatina Integralmedica Hardcore Pote 150g,Creatina Integralmedica Hardcore Pote 150g,in stock,new,45.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c77680d93fb6488db5f7710e1d60f6fc.jpeg,Integralmedica
113189,Creatina Pó Max Titanium Pote 300g,Creatina Pó Max Titanium Pote 300g,in stock,new,73.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-30372102adcd4d2e853444f38e4860f2.jpeg,Max Titanium
77943,Creme de Avelã com Cacau Nutella Pote 350g,Creme de Avelã com Cacau Nutella Pote 350g,in stock,new,36.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-43b69d8c2bff4347a15ee344c01039ee.jpeg,Nutella
44760,Creme de Tratamento L'oréal Paris Elseve Óleo Extraordinário Pote 300g,Creme de Tratamento L'oréal Paris Elseve Óleo Extraordinário Pote 300g,in stock,new,33.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-30439dd20199418fa06e83f14f1dab6c.jpeg,L'oréal Paris
5528,Creme Dental Menta Original Colgate Tripla Ação Caixa 90g,Creme Dental Menta Original Colgate Tripla Ação Caixa 90g,in stock,new,7.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-a4848cd377d249f281117517b9b7ef35.png,Colgate
79540,Creme Facial Nivea Antissinais 100g,Creme Facial Nivea Antissinais 100g,in stock,new,34.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-eb0628c0fc5d4337b70d25ff6f907116.png,Nivea
114440,Creme Facial Noturno Nivea 7 em 1 Ultraleve 100g,Creme Facial Noturno Nivea 7 em 1 Ultraleve 100g,in stock,new,34.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-0214219cbd6843e49280fd32fe05610b.jpeg,Nivea
75402,Creme Hidratante Nivea Lata 145g,Creme Hidratante Nivea Lata 145g,in stock,new,46.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-c0820415bd354e7fb0918d94baf1c6ff.jpeg,Nivea
110435,Creme Hidratante Nivea Lata 29g,Creme Hidratante Nivea Lata 29g,in stock,new,17.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d50df6c0a9704855be94bf9464f00b99.jpeg,Nivea
2468,Creme Hidratante Nivea Lata 56g,Creme Hidratante Nivea Lata 56g,in stock,new,25.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-0a72af71df7d4a3493c792ead205e5a9.png,Nivea
113412,Creme Máscara de Tratamento Efeito Teia Resgate de Massa Elseve Collagen Lifter 300g,Creme Máscara de Tratamento Efeito Teia Resgate de Massa Elseve Collagen Lifter 300g,in stock,new,33.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5629760efcde483da2c7a3faece6e608.jpg,Elseve
79541,Creme Nutritivo Facial Nivea Pote 100g,Creme Nutritivo Facial Nivea Pote 100g,in stock,new,34.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-7aa71664e72949cb9cefc8b3eff6f970.png,Nivea
95612,Curativo Bem Care Bege 40Un,Curativo Bem Care Bege 40Un,in stock,new,15.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-fbc9488c5ad74071aa2825b0a4dc42e4.png,
96549,Curativo Bem Care Extra Grande 8Un,Curativo Bem Care Extra Grande 8Un,in stock,new,19.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2a558b69e44f4445878ba57718126a44.png,
2262,"Curativo Transparente Band-Aid 1,9cm x 7,6cm Caixa 10 Unidades","Curativo Transparente Band-Aid 1,9cm x 7,6cm Caixa 10 Unidades",in stock,new,8.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-d99c38a02e8f4e76a2fd1c8104d8298f.png,Band-Aid
87895,Curativo Transparente Band-Aid Caixa 40 Unidades,Curativo Transparente Band-Aid Caixa 40 Unidades,in stock,new,19.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-82d01d0e72344ea9a6f3b9cd32ffd1de.png,Band-Aid
50821,Deo-Hidratante  Nivea Milk Frasco 400ml,Deo-Hidratante  Nivea Milk Frasco 400ml,in stock,new,26.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5faad1de62994ffdbd97bfdb484d9493.png,Nivea
2579,Deo-Hidratante Nivea Milk Frasco 200ml,Deo-Hidratante Nivea Milk Frasco 200ml,in stock,new,18.79 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-92d26b73d5744d31a19540b1e5122b04.png,Nivea
14492,Descolorante Active sem Perfume Pó Yamá Envelope 20g,Descolorante Active sem Perfume Pó Yamá Envelope 20g,in stock,new,9.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b92bb84447e34ff5bf8d662f5020dfef.jpeg,Yamá
102830,Descolorante Pó Diamond +10 Lightner Envelope 50g,Descolorante Pó Diamond +10 Lightner Envelope 50g,in stock,new,16.29 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-3f94de7e6fb0464e8bc9d51c5efddb61.jpeg,Lightner
84411,Descolorante Yama Camomila 50G,Descolorante Yama Camomila 50G,in stock,new,17.29 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-4707c4bb843c4bf4afc677bedcf98a6e.jpeg,
113431,Desodorante Aerossol Monange Hidratação Intensiva 200ml,Desodorante Aerossol Monange Hidratação Intensiva 200ml,in stock,new,16.29 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-eb47b99850a542b496a40a2c2c309331.jpeg,Monange
2449,Desodorante Creme Antiperspirante Tradicional Herbíssimo 55g,Desodorante Creme Antiperspirante Tradicional Herbíssimo 55g,in stock,new,7.69 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-2553e01f7bab44fdb9e6ce7dd2737574.jpeg,Herbíssimo
83065,Desodorante para os Pés Tenys Pé Original 100g,Desodorante para os Pés Tenys Pé Original 100g,in stock,new,23.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-b4b5057c674845fdbc92a71fe379f834.jpg,
58712,Desodorante Pó para os Pés Baruel Tenys Pé Original Frasco 100g,Desodorante Pó para os Pés Baruel Tenys Pé Original Frasco 100g,in stock,new,15.29 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5ae596616e8a460eb3f6faf96f0e6cdb.jpeg,Baruel
103064,Desodorante Roll On Nivea 50ML Feminino,Desodorante Roll On Nivea 50ML Feminino,in stock,new,16.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-e82a3881e0294804b7cff2f1e560f886.png,
2552,Desodorante Spray Classic Très Marchand 100ml,Desodorante Spray Classic Très Marchand 100ml,in stock,new,9.99 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-ac290db0c86d42bda505cacad306dbc8.jpeg,Très Marchand
111805,Desodorante Stick Derma Protect Clinical Nivea 58g,Desodorante Stick Derma Protect Clinical Nivea 58g,in stock,new,26.29 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-0b241de07c1f40d588d04c44a16108eb.webp,Nivea
111299,Energético Juice Monster Mango Loco Lata 473ml,Energético Juice Monster Mango Loco Lata 473ml,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-7d86edf1d44f4e77825ffdc332e27238.png,Monster
104012,Energético Juice Monster Pipeline Punch Lata 473ml,Energético Juice Monster Pipeline Punch Lata 473ml,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-63e1dbd8f5f045f4947df5b86c437a94.jpeg,Monster
104011,Energético Monster Lata 473ml,Energético Monster Lata 473ml,in stock,new,12.49 BRL,https://loja.redecentralfarma.com.br/,https://d22vuod48cepji.cloudfront.net/ib.item.image.large/l-5261731e8a0f4afd8f724bd2b3ff9724.png,Monster
